x	y	cluster	source
121	53.7226499018874	118.416025147169	1	Dataframe 1
122	56.6814552941723	120.388562075359	1	Dataframe 1
123	59.6464466094067	123.353553390593	1	Dataframe 1
124	59.665121403251	123.371290082603	1	Dataframe 1
125	59.6846847481156	123.388041611079	1	Dataframe 1
126	59.705084735547	123.403763528309	1	Dataframe 1
127	59.726267237184	123.418414118501	1	Dataframe 1
128	59.7481760483793	123.431954508473	1	Dataframe 1
129	59.7707530373301	123.444348770795	1	Dataframe 1
130	59.7939382993224	123.455564019117	1	Dataframe 1
131	59.8176703156792	123.465570495431	1	Dataframe 1
132	59.8418861169916	123.474341649025	1	Dataframe 1
133	62.7898165770383	124.456985135707	1	Dataframe 1
134	67.7427521222862	127.428746462856	1	Dataframe 1
135	67.7653881731716	127.441539681923	1	Dataframe 1
136	67.7886586681664	127.45313887657	1	Dataframe 1
137	67.8125006785228	127.463512679919	1	Dataframe 1
138	67.8368497299846	127.47263303883	1	Dataframe 1
139	67.8616399771405	127.480475289765	1	Dataframe 1
140	67.8868043814846	127.487018225479	1	Dataframe 1
141	67.9122748927048	127.492244152378	1	Dataframe 1
142	67.9379826327054	127.496138938357	1	Dataframe 1
143	75.8529976397166	128.485515814233	1	Dataframe 1
144	77.77639320225	129.4472135955	1	Dataframe 1
145	77.8000360962322	129.458273321491	1	Dataframe 1
146	77.8242239350242	129.468084153739	1	Dataframe 1
147	77.8488908015432	129.47661935561	1	Dataframe 1
148	77.8739694732524	129.483855666834	1	Dataframe 1
149	77.8993916053569	129.489773366903	1	Dataframe 1
150	77.9250879170581	129.494356328805	1	Dataframe 1
151	77.9509883803588	129.497592062979	1	Dataframe 1
152	77.9770224109046	129.499471751353	1	Dataframe 1
153	78.0031190603414	129.499990271368	1	Dataframe 1
154	78.0292072096655	129.499146209946	1	Dataframe 1
155	78.0552157630374	129.496941867337	1	Dataframe 1
156	87.0276925690686	128.5	1	Dataframe 1
157	93	128.5	1	Dataframe 1
158	93.024488065967	128.499399974595	1	Dataframe 1
159	93.0489173580872	128.497601338501	1	Dataframe 1
160	93.073229243577	128.494608408628	1	Dataframe 1
161	93.0973653714405	128.490428368311	1	Dataframe 1
162	93.1212678125182	128.485071250073	1	Dataframe 1
163	101.061552812809	126.5	1	Dataframe 1
164	102	126.5	1	Dataframe 1
165	102.026167978121	126.499314767377	1	Dataframe 1
166	102.052264231634	126.497260947684	1	Dataframe 1
167	102.07821723252	126.493844170298	1	Dataframe 1
168	102.103955845409	126.489073800367	1	Dataframe 1
169	102.129409522551	126.482962913145	1	Dataframe 1
170	102.154508497187	126.475528258148	1	Dataframe 1
171	102.179183974773	126.466790213249	1	Dataframe 1
172	102.203368321538	126.456772728821	1	Dataframe 1
173	102.22699524987	126.445503262094	1	Dataframe 1
174	102.25	126.433012701892	1	Dataframe 1
175	102.272319517508	126.419335283973	1	Dataframe 1
176	102.293892626146	126.404508497187	1	Dataframe 1
177	102.314660195525	126.388572980728	1	Dataframe 1
178	102.334565303179	126.371572412739	1	Dataframe 1
179	102.353553390593	126.353553390593	1	Dataframe 1
180	104.353553390593	124.353553390593	1	Dataframe 1
181	104.372564008943	124.333460731182	1	Dataframe 1
182	104.390434404722	124.312347523777	1	Dataframe 1
183	108.37313499397	119.333971787216	1	Dataframe 1
184	110.324292417392	117.382814363794	1	Dataframe 1
185	117.213367757263	112.462046263886	1	Dataframe 1
186	121.061552812809	111.5	1	Dataframe 1
187	135	111.5	1	Dataframe 1
188	135.025746808561	111.499336661831	1	Dataframe 1
189	135.051425301758	111.497348407396	1	Dataframe 1
190	135.076967345493	111.494040512233	1	Dataframe 1
191	135.102305167716	111.489421753356	1	Dataframe 1
192	135.127371538249	111.483504385962	1	Dataframe 1
193	135.15209994717	111.476304110911	1	Dataframe 1
194	135.17642478129	111.467840033074	1	Dataframe 1
195	135.200281498245	111.458134610634	1	Dataframe 1
196	135.22360679775	111.4472135955	1	Dataframe 1
197	137.191824306081	110.463104841334	1	Dataframe 1
198	149.019985268844	106.520384520413	1	Dataframe 1
199	152.878732187482	107.485071250073	1	Dataframe 1
200	152.90263462856	107.490428368311	1	Dataframe 1
201	152.926770756423	107.494608408628	1	Dataframe 1
202	152.951082641913	107.497601338501	1	Dataframe 1
203	152.975511934033	107.499399974595	1	Dataframe 1
204	153	107.5	1	Dataframe 1
205	155	107.5	1	Dataframe 1
206	155.026167978121	107.499314767377	1	Dataframe 1
207	155.052264231634	107.497260947684	1	Dataframe 1
208	155.07821723252	107.493844170298	1	Dataframe 1
209	155.103955845409	107.489073800367	1	Dataframe 1
210	155.129409522551	107.482962913145	1	Dataframe 1
211	155.154508497187	107.475528258148	1	Dataframe 1
212	155.179183974773	107.466790213249	1	Dataframe 1
213	155.203368321538	107.456772728821	1	Dataframe 1
214	155.22699524987	107.445503262094	1	Dataframe 1
215	155.25	107.433012701892	1	Dataframe 1
216	155.272319517508	107.419335283973	1	Dataframe 1
217	155.293892626146	107.404508497187	1	Dataframe 1
218	155.314660195525	107.388572980728	1	Dataframe 1
219	155.334565303179	107.371572412739	1	Dataframe 1
220	155.353553390593	107.353553390593	1	Dataframe 1
221	157.318544705828	105.388562075359	1	Dataframe 1
222	160.251449309214	103.433292339768	1	Dataframe 1
223	162.22360679775	102.4472135955	1	Dataframe 1
224	162.247255745404	102.434585545508	1	Dataframe 1
225	162.270193842314	102.42070807881	1	Dataframe 1
226	162.292355142332	102.405621092588	1	Dataframe 1
227	162.313675932575	102.389367961346	1	Dataframe 1
228	162.334094916594	102.371995412211	1	Dataframe 1
229	162.353553390593	102.353553390593	1	Dataframe 1
230	168.310028979255	96.3970778019315	1	Dataframe 1
231	173.040749366706	93.5586455694609	1	Dataframe 1
232	184.5	98.3333333333333	1	Dataframe 1
233	184.5	102	1	Dataframe 1
234	184.500718740372	102.026799697462	1	Dataframe 1
235	184.502872895136	102.053522346826	1	Dataframe 1
236	184.506456271181	102.080091121503	1	Dataframe 1
237	184.511458566439	102.106429637292	1	Dataframe 1
238	184.517865399503	102.132462171971	1	Dataframe 1
239	184.525658350975	102.158113883008	1	Dataframe 1
240	185.5	105.081138830084	1	Dataframe 1
241	185.5	107.918861169916	1	Dataframe 1
242	184.536895158666	110.808175693919	1	Dataframe 1
243	182.5527864045	114.77639320225	1	Dataframe 1
244	182.541865389366	114.799718501755	1	Dataframe 1
245	182.532159966926	114.82357521871	1	Dataframe 1
246	182.523695889089	114.84790005283	1	Dataframe 1
247	182.516495614038	114.872628461751	1	Dataframe 1
248	182.510578246644	114.897694832284	1	Dataframe 1
249	182.505959487767	114.923032654507	1	Dataframe 1
250	182.502651592604	114.948574698242	1	Dataframe 1
251	182.500663338169	114.974253191439	1	Dataframe 1
252	182.5	115	1	Dataframe 1
253	182.500663338169	115.025746808561	1	Dataframe 1
254	182.502651592604	115.051425301758	1	Dataframe 1
255	182.505959487767	115.076967345493	1	Dataframe 1
256	182.510578246644	115.102305167716	1	Dataframe 1
257	182.516495614038	115.127371538249	1	Dataframe 1
258	182.523695889089	115.15209994717	1	Dataframe 1
259	182.532159966926	115.17642478129	1	Dataframe 1
260	182.541865389366	115.200281498245	1	Dataframe 1
261	182.5527864045	115.22360679775	1	Dataframe 1
262	183.5527864045	117.22360679775	1	Dataframe 1
263	183.565414454492	117.247255745405	1	Dataframe 1
264	183.57929192119	117.270193842314	1	Dataframe 1
265	183.594378907412	117.292355142332	1	Dataframe 1
266	183.610632038654	117.313675932575	1	Dataframe 1
267	183.628004587789	117.334094916593	1	Dataframe 1
268	183.646446609407	117.353553390593	1	Dataframe 1
269	183.665905083407	117.371995412211	1	Dataframe 1
270	183.686324067425	117.389367961346	1	Dataframe 1
271	183.707644857668	117.405621092588	1	Dataframe 1
272	183.729806157686	117.42070807881	1	Dataframe 1
273	183.752744254596	117.434585545508	1	Dataframe 1
274	183.77639320225	117.4472135955	1	Dataframe 1
275	185.77639320225	118.4472135955	1	Dataframe 1
276	185.799718501755	118.458134610634	1	Dataframe 1
277	185.82357521871	118.467840033074	1	Dataframe 1
278	185.84790005283	118.476304110911	1	Dataframe 1
279	185.872628461751	118.483504385962	1	Dataframe 1
280	185.897694832284	118.489421753356	1	Dataframe 1
281	185.923032654507	118.494040512233	1	Dataframe 1
282	185.948574698242	118.497348407396	1	Dataframe 1
283	185.974253191439	118.499336661831	1	Dataframe 1
284	186	118.5	1	Dataframe 1
285	186.025746808561	118.499336661831	1	Dataframe 1
286	186.051425301758	118.497348407396	1	Dataframe 1
287	186.076967345493	118.494040512233	1	Dataframe 1
288	186.102305167716	118.489421753356	1	Dataframe 1
289	186.127371538249	118.483504385962	1	Dataframe 1
290	186.15209994717	118.476304110911	1	Dataframe 1
291	186.17642478129	118.467840033074	1	Dataframe 1
292	186.200281498245	118.458134610634	1	Dataframe 1
293	186.22360679775	118.4472135955	1	Dataframe 1
294	187.989930860439	117.564051564155	1	Dataframe 1
295	198.58786870045	123.344744931434	1	Dataframe 1
296	200.5	129.081138830084	1	Dataframe 1
297	200.5	132	1	Dataframe 1
298	200.500600025405	132.024488065967	1	Dataframe 1
299	200.502398661499	132.048917358087	1	Dataframe 1
300	200.505391591372	132.073229243577	1	Dataframe 1
301	200.509571631689	132.09736537144	1	Dataframe 1
302	200.514928749927	132.121267812518	1	Dataframe 1
303	201.514928749927	136.121267812518	1	Dataframe 1
304	201.521451202223	136.144882877339	1	Dataframe 1
305	201.52912258064	136.168150099426	1	Dataframe 1
306	201.537924467314	136.19101361756	1	Dataframe 1
307	201.547835730194	136.213418539755	1	Dataframe 1
308	201.558832573779	136.23531107505	1	Dataframe 1
309	201.570888596243	136.256638662649	1	Dataframe 1
310	201.583974852831	136.277350098113	1	Dataframe 1
311	203.529108017734	139.195049845467	1	Dataframe 1
312	204.509709662155	144.098058067569	1	Dataframe 1
313	204.515623797944	144.12401489782	1	Dataframe 1
314	204.52291110934	144.149620153753	1	Dataframe 1
315	204.531550937283	144.174801246103	1	Dataframe 1
316	204.54151878841	144.199486788081	1	Dataframe 1
317	204.5527864045	144.22360679775	1	Dataframe 1
318	207.536895158666	150.191824306081	1	Dataframe 1
319	208.519586017275	153.13989688191	1	Dataframe 1
320	209.514928749927	157.121267812518	1	Dataframe 1
321	209.522187270248	157.147292210544	1	Dataframe 1
322	209.530840918517	157.172886541587	1	Dataframe 1
323	209.540864427624	157.197976074764	1	Dataframe 1
324	209.552228530711	157.222487553114	1	Dataframe 1
325	209.564900046623	157.246349407492	1	Dataframe 1
326	209.578841976795	157.269491965539	1	Dataframe 1
327	209.594013613276	157.291847655113	1	Dataframe 1
328	209.610370657595	157.313351201589	1	Dataframe 1
329	209.627865350099	157.333939818445	1	Dataframe 1
330	209.646446609407	157.353553390593	1	Dataframe 1
331	211.646446609407	159.353553390593	1	Dataframe 1
332	211.665905083406	159.371995412211	1	Dataframe 1
333	211.686324067425	159.389367961346	1	Dataframe 1
334	211.707644857668	159.405621092588	1	Dataframe 1
335	211.729806157686	159.42070807881	1	Dataframe 1
336	211.752744254596	159.434585545508	1	Dataframe 1
337	211.77639320225	159.4472135955	1	Dataframe 1
338	213.703820426377	160.410927207563	1	Dataframe 1
339	217.646446609407	164.353553390593	1	Dataframe 1
340	217.664186568943	164.370444786064	1	Dataframe 1
341	217.68273251484	164.386447076403	1	Dataframe 1
342	217.702039934942	164.401521854487	1	Dataframe 1
343	217.722062489479	164.415632939317	1	Dataframe 1
344	217.742752122286	164.428746462856	1	Dataframe 1
345	222.617900857668	167.353835704085	1	Dataframe 1
346	225.5	173.11803398875	1	Dataframe 1
347	225.5	174	1	Dataframe 1
348	225.500694724708	174.02634847368	1	Dataframe 1
349	225.502776968261	174.052623727618	1	Dataframe 1
350	225.506240944316	174.07875274554	1	Dataframe 1
351	225.511077026834	174.10466291755	1	Dataframe 1
352	225.517271776829	174.1302822419	1	Dataframe 1
353	225.52480797972	174.155539525081	1	Dataframe 1
354	225.533664693161	174.180364579658	1	Dataframe 1
355	225.54381730524	174.204688419315	1	Dataframe 1
356	225.555237602877	174.228443450563	1	Dataframe 1
357	225.567893850218	174.251563660573	1	Dataframe 1
358	225.581750876835	174.273984800621	1	Dataframe 1
359	225.59677017545	174.295644564627	1	Dataframe 1
360	225.612910008954	174.316482762298	1	Dataframe 1
361	225.630125526381	174.336441486391	1	Dataframe 1
362	225.64836888755	174.35546527363	1	Dataframe 1
363	225.667589396006	174.373501258837	1	Dataframe 1
364	225.687733639902	174.390499321832	1	Dataframe 1
365	225.70874564042	174.406412226718	1	Dataframe 1
366	225.730567007338	174.421195753142	1	Dataframe 1
367	225.753137101284	174.434808819181	1	Dataframe 1
368	225.77639320225	174.4472135955	1	Dataframe 1
369	227.64098782067	175.37951090471	1	Dataframe 1
370	231.565878428938	182.248069469178	1	Dataframe 1
371	231.583974852831	182.277350098113	1	Dataframe 1
372	233.566707660232	185.251449309214	1	Dataframe 1
373	234.5527864045	187.22360679775	1	Dataframe 1
374	234.565414454492	187.247255745404	1	Dataframe 1
375	234.57929192119	187.270193842314	1	Dataframe 1
376	234.594378907412	187.292355142332	1	Dataframe 1
377	234.610632038654	187.313675932575	1	Dataframe 1
378	234.628004587789	187.334094916594	1	Dataframe 1
379	234.646446609407	187.353553390593	1	Dataframe 1
380	235.573877052935	188.280983834122	1	Dataframe 1
381	237.535761654557	193.185695338177	1	Dataframe 1
382	237.543879972098	193.204828025783	1	Dataframe 1
383	237.5527864045	193.22360679775	1	Dataframe 1
384	239.5527864045	197.22360679775	1	Dataframe 1
385	239.564992164193	197.246512033756	1	Dataframe 1
386	239.578370061906	197.268753037756	1	Dataframe 1
387	239.592884050606	197.290269880884	1	Dataframe 1
388	239.608495022034	197.311004585542	1	Dataframe 1
389	239.625160912092	197.330901281618	1	Dataframe 1
390	239.642836814178	197.349906357035	1	Dataframe 1
391	239.661475100192	197.367968602207	1	Dataframe 1
392	239.681025548869	197.385039348022	1	Dataframe 1
393	239.701435481102	197.401072596988	1	Dataframe 1
394	239.722649901887	197.416025147169	1	Dataframe 1
395	245.69247432953	201.395908098931	1	Dataframe 1
396	255.535549007295	210.254675308919	1	Dataframe 1
397	256.506803038084	216.082199493653	1	Dataframe 1
398	256.511763759588	216.10782102554	1	Dataframe 1
399	256.518054576548	216.133148822051	1	Dataframe 1
400	256.525658350975	216.158113883008	1	Dataframe 1
401	257.525658350975	219.158113883008	1	Dataframe 1
402	257.533664693161	219.180364579658	1	Dataframe 1
403	257.542714124865	219.202211840411	1	Dataframe 1
404	257.5527864045	219.22360679775	1	Dataframe 1
405	258.5527864045	221.22360679775	1	Dataframe 1
406	258.565414454492	221.247255745405	1	Dataframe 1
407	258.57929192119	221.270193842314	1	Dataframe 1
408	258.594378907412	221.292355142332	1	Dataframe 1
409	258.610632038654	221.313675932575	1	Dataframe 1
410	258.628004587788	221.334094916593	1	Dataframe 1
411	258.646446609407	221.353553390593	1	Dataframe 1
412	258.665905083407	221.371995412211	1	Dataframe 1
413	258.686324067424	221.389367961346	1	Dataframe 1
414	258.707644857668	221.405621092588	1	Dataframe 1
415	258.729806157686	221.42070807881	1	Dataframe 1
416	258.752744254595	221.434585545508	1	Dataframe 1
417	258.77639320225	221.4472135955	1	Dataframe 1
418	262.748550690786	223.433292339768	1	Dataframe 1
419	265.722649901887	225.416025147169	1	Dataframe 1
420	265.74459421596	225.429846351013	1	Dataframe 1
421	265.767225651888	225.442511133036	1	Dataframe 1
422	265.790483323992	225.453985420993	1	Dataframe 1
423	265.814304661823	225.464238345443	1	Dataframe 1
424	270.814304661823	227.464238345443	1	Dataframe 1
425	270.835459373248	227.472150804455	1	Dataframe 1
426	270.856949832337	227.479099832531	1	Dataframe 1
427	270.878732187482	227.485071250073	1	Dataframe 1
428	274.878732187482	228.485071250073	1	Dataframe 1
429	274.902634628559	228.490428368311	1	Dataframe 1
430	274.926770756423	228.494608408628	1	Dataframe 1
431	274.951082641913	228.497601338501	1	Dataframe 1
432	274.975511934033	228.499399974595	1	Dataframe 1
433	275	228.5	1	Dataframe 1
434	276.867217781463	228.5	1	Dataframe 1
435	283.693793801948	232.400900583134	1	Dataframe 1
436	287.646446609407	236.353553390593	1	Dataframe 1
437	287.665121403251	236.371290082603	1	Dataframe 1
438	287.684684748116	236.388041611079	1	Dataframe 1
439	287.705084735547	236.403763528309	1	Dataframe 1
440	287.726267237184	236.418414118501	1	Dataframe 1
441	287.748176048379	236.431954508473	1	Dataframe 1
442	287.77075303733	236.444348770795	1	Dataframe 1
443	287.793938299322	236.455564019117	1	Dataframe 1
444	287.817670315679	236.465570495431	1	Dataframe 1
445	287.841886116992	236.474341649025	1	Dataframe 1
446	290.729909243262	237.437016024449	1	Dataframe 1
447	294.646446609407	241.353553390593	1	Dataframe 1
448	294.665434696821	241.371572412739	1	Dataframe 1
449	294.685339804475	241.388572980728	1	Dataframe 1
450	294.706107373854	241.404508497187	1	Dataframe 1
451	294.727680482492	241.419335283973	1	Dataframe 1
452	294.75	241.433012701892	1	Dataframe 1
453	294.77300475013	241.445503262094	1	Dataframe 1
454	294.796631678462	241.456772728821	1	Dataframe 1
455	294.820816025227	241.466790213249	1	Dataframe 1
456	294.845491502813	241.475528258148	1	Dataframe 1
457	294.870590477449	241.482962913145	1	Dataframe 1
458	294.896044154591	241.489073800367	1	Dataframe 1
459	294.92178276748	241.493844170298	1	Dataframe 1
460	294.947735768366	241.497260947684	1	Dataframe 1
461	294.973832021879	241.499314767377	1	Dataframe 1
462	295	241.5	1	Dataframe 1
463	303.815037961892	241.5	1	Dataframe 1
464	310.674604313272	247.379628301183	1	Dataframe 1
465	310.694228179315	247.395605350918	1	Dataframe 1
466	310.714635264266	247.410569077744	1	Dataframe 1
467	310.735773296419	247.424481152838	1	Dataframe 1
468	310.757588131784	247.437305941131	1	Dataframe 1
469	310.780023892773	247.44901059258	1	Dataframe 1
470	310.803023111331	247.459565126321	1	Dataframe 1
471	310.826526876133	247.468942507452	1	Dataframe 1
472	310.850474983485	247.477118716292	1	Dataframe 1
473	310.874806091533	247.484072809898	1	Dataframe 1
474	310.899457877386	247.489786975715	1	Dataframe 1
475	310.924367196753	247.494246577199	1	Dataframe 1
476	310.949470245684	247.497440191308	1	Dataframe 1
477	310.974702724002	247.499359637763	1	Dataframe 1
478	311	247.5	1	Dataframe 1
479	317.938447187191	247.5	1	Dataframe 1
480	321.878732187482	248.485071250073	1	Dataframe 1
481	321.902634628559	248.490428368311	1	Dataframe 1
482	321.926770756423	248.494608408628	1	Dataframe 1
483	321.951082641913	248.497601338501	1	Dataframe 1
484	321.975511934033	248.499399974595	1	Dataframe 1
485	322	248.5	1	Dataframe 1
486	329.88196601125	248.5	1	Dataframe 1
487	331.77639320225	249.4472135955	1	Dataframe 1
488	331.799718501755	249.458134610634	1	Dataframe 1
489	331.82357521871	249.467840033074	1	Dataframe 1
490	331.84790005283	249.476304110911	1	Dataframe 1
491	331.872628461751	249.483504385962	1	Dataframe 1
492	331.897694832284	249.489421753356	1	Dataframe 1
493	331.923032654507	249.494040512233	1	Dataframe 1
494	331.948574698242	249.497348407396	1	Dataframe 1
495	331.974253191439	249.499336661831	1	Dataframe 1
496	332	249.5	1	Dataframe 1
497	335.903708798216	249.5	1	Dataframe 1
498	340.719016165878	251.426122947065	1	Dataframe 1
499	341.611437924641	252.318544705828	1	Dataframe 1
500	345.566707660232	258.251449309214	1	Dataframe 1
501	346.5527864045	260.22360679775	1	Dataframe 1
502	346.565414454492	260.247255745405	1	Dataframe 1
503	346.57929192119	260.270193842314	1	Dataframe 1
504	346.594378907412	260.292355142332	1	Dataframe 1
505	346.610632038654	260.313675932576	1	Dataframe 1
506	346.628004587788	260.334094916593	1	Dataframe 1
507	346.646446609407	260.353553390593	1	Dataframe 1
508	347.646446609407	261.353553390593	1	Dataframe 1
509	347.665905083407	261.371995412212	1	Dataframe 1
510	347.686324067424	261.389367961346	1	Dataframe 1
511	347.707644857668	261.405621092588	1	Dataframe 1
512	347.729806157686	261.42070807881	1	Dataframe 1
513	347.752744254595	261.434585545508	1	Dataframe 1
514	347.77639320225	261.4472135955	1	Dataframe 1
515	349.748550690786	262.433292339768	1	Dataframe 1
516	352.681455294172	264.388562075359	1	Dataframe 1
517	354.646446609407	266.353553390593	1	Dataframe 1
518	354.665434696821	266.371572412739	1	Dataframe 1
519	354.685339804475	266.388572980728	1	Dataframe 1
520	354.706107373854	266.404508497187	1	Dataframe 1
521	354.727680482492	266.419335283973	1	Dataframe 1
522	354.75	266.433012701892	1	Dataframe 1
523	354.77300475013	266.445503262094	1	Dataframe 1
524	354.796631678462	266.456772728821	1	Dataframe 1
525	354.820816025227	266.466790213249	1	Dataframe 1
526	354.845491502813	266.475528258148	1	Dataframe 1
527	354.870590477449	266.482962913145	1	Dataframe 1
528	354.896044154591	266.489073800367	1	Dataframe 1
529	354.92178276748	266.493844170298	1	Dataframe 1
530	354.947735768366	266.497260947684	1	Dataframe 1
531	354.973832021879	266.499314767377	1	Dataframe 1
532	355	266.5	1	Dataframe 1
533	355.026167978121	266.499314767377	1	Dataframe 1
534	355.052264231634	266.497260947684	1	Dataframe 1
535	355.07821723252	266.493844170298	1	Dataframe 1
536	355.103955845409	266.489073800367	1	Dataframe 1
537	355.129409522551	266.482962913145	1	Dataframe 1
538	355.154508497187	266.475528258148	1	Dataframe 1
539	355.179183974773	266.466790213249	1	Dataframe 1
540	355.203368321538	266.456772728821	1	Dataframe 1
